,dumb,reduced,residual
2011-02-07 01:15:00,0.38250000000000006,0.8574799293699985,1.795599999999998
2011-02-07 01:30:00,0.4811,0.9688566403699985,1.791599999999999
2011-02-07 01:45:00,0.2833,0.8012166402399987,1.7956999999999979
2011-02-07 02:00:00,0.3965,0.9020241910399985,2.0963999999999987
2011-02-07 02:15:00,0.23179999999999995,0.7323661176599987,2.100399999999997
2011-02-07 02:30:00,0.39499999999999996,0.892092492059999,2.1003999999999965
2011-02-07 02:45:00,0.23029999999999992,0.7182524919599991,2.097499999999997
2011-02-07 03:00:00,0.2742,0.7083573231599991,2.123299999999997
2011-02-07 03:15:00,0.2265,0.6789837631599994,2.1196999999999973
2011-02-07 03:30:00,0.16910000000000003,0.6112988651599994,2.124399999999996
2011-02-07 03:45:00,0.15439999999999998,0.5983664162399994,2.129599999999997
2011-02-07 04:00:00,0.1434,0.5845378448399995,1.944499999999997
2011-02-07 04:15:00,0.1286,0.5672153958399994,1.944799999999996
2011-02-07 04:30:00,0.12490000000000001,0.5503924705399994,1.949699999999996
2011-02-07 04:45:00,0.12490000000000001,0.5572653411399995,1.9494999999999962
2011-02-07 05:00:00,0.1616,0.5798410454399994,1.2813999999999994
2011-02-07 05:15:00,0.28490000000000004,0.5810098270899994,1.2815999999999999
2011-02-07 05:30:00,0.33030000000000015,0.5917906610899993,1.2813999999999988
2011-02-07 05:45:00,0.5559000000000002,0.7158304487399996,1.2793999999999992
2011-02-07 06:00:00,0.4939000000000002,0.6637981528799995,0.26050000000000006
2011-02-07 06:15:00,0.9590000000000005,1.0804112762400007,0.6522000000000001
2011-02-07 06:30:00,1.1615999999999993,0.9186421082699997,0.5650000000000002
2011-02-07 06:45:00,1.9864999999999957,1.2357838516600026,0.8254000000000002
2011-02-07 07:00:00,2.4808999999999957,1.5305713965900052,1.0112000000000003
2011-02-07 07:15:00,3.271999999999998,1.9161192969400067,1.3748999999999987
2011-02-07 07:30:00,3.6942999999999993,2.3340947451700096,1.6169999999999989
2011-02-07 07:45:00,4.470300000000006,2.9239703994900164,2.0519
2011-02-07 08:00:00,4.827700000000006,2.904534728590019,1.7346
2011-02-07 08:15:00,4.757100000000009,3.1632007007400205,1.8702999999999996
2011-02-07 08:30:00,4.358700000000004,3.278906047140024,1.9276
2011-02-07 08:45:00,3.906499999999998,3.2656837040900255,1.875
2011-02-07 09:00:00,3.810399999999997,3.4261363883900255,2.1212999999999997
2011-02-07 09:15:00,3.2389999999999968,2.960511761390024,1.7443999999999995
2011-02-07 09:30:00,2.833299999999997,2.7921204193300238,1.5683999999999994
2011-02-07 09:45:00,2.8410999999999964,3.0732792325300267,1.7851999999999995
2011-02-07 10:00:00,2.564099999999996,2.682590545020021,1.7702999999999984
2011-02-07 10:15:00,2.2242999999999995,2.66009326032002,1.7578999999999985
2011-02-07 10:30:00,2.1777999999999995,2.6545233879700203,1.7079999999999995
2011-02-07 10:45:00,2.0433999999999997,2.641417038870019,1.7128999999999992
2011-02-07 11:00:00,2.2189999999999976,2.7016851193700204,2.7720999999999982
2011-02-07 11:15:00,2.1493999999999973,2.695111071800021,2.7184999999999984
2011-02-07 11:30:00,2.2236999999999982,2.742281310600022,2.7157999999999984
2011-02-07 11:45:00,2.153099999999999,2.68357896176002,2.7049999999999983
2011-02-07 12:00:00,2.0239999999999996,2.4932834044300174,3.4758999999999993
2011-02-07 12:15:00,2.1765999999999988,2.585252851170018,3.475799999999999
2011-02-07 12:30:00,2.6718999999999995,2.84128515153002,3.4691999999999994
2011-02-07 12:45:00,2.8066,2.923384411830018,3.474099999999999
2011-02-07 13:00:00,2.6174,2.7337518426900167,6.6762000000000326
2011-02-07 13:15:00,1.8043000000000005,2.0538952844900065,6.676200000000033
2011-02-07 13:30:00,2.675699999999999,2.6823421362900137,6.6773000000000335
2011-02-07 13:45:00,2.0643999999999996,2.138576265050006,6.6776000000000355
2011-02-07 14:00:00,2.1229999999999993,2.2615851085500074,7.157800000000036
2011-02-07 14:15:00,2.327000000000001,2.4649762316700095,7.151700000000039
2011-02-07 14:30:00,2.5273000000000008,2.458063151270009,7.156200000000036
2011-02-07 14:45:00,2.4052000000000007,2.530624045420011,7.157900000000039
2011-02-07 15:00:00,2.4833000000000007,2.591999515220011,2.8362999999999996
2011-02-07 15:15:00,2.3956000000000004,2.501020885420011,2.8402
2011-02-07 15:30:00,2.5797000000000003,2.6846814644200103,2.8480999999999996
2011-02-07 15:45:00,2.4007000000000005,2.3518826325800077,2.830599999999999
2011-02-07 16:00:00,2.6373000000000006,2.579318997040009,2.5568999999999993
2011-02-07 16:15:00,2.914500000000001,2.7815242039800077,2.6982999999999997
2011-02-07 16:30:00,3.1159000000000003,2.8112932791500067,2.7468000000000004
2011-02-07 16:45:00,3.3626999999999994,2.9862670614500053,3.0215
2011-02-07 17:00:00,3.4808999999999974,2.766697686700005,1.9861000000000004
2011-02-07 17:15:00,3.469899999999998,3.020781939950004,2.2144000000000004
2011-02-07 17:30:00,3.7737000000000007,3.3819599080500047,2.5181000000000004
2011-02-07 17:45:00,3.438499999999998,3.0423673988100037,2.2526000000000006
2011-02-07 18:00:00,3.1860999999999984,2.7491052427500033,1.7986000000000002
2011-02-07 18:15:00,2.9132999999999996,2.6238992553500036,1.7129000000000003
2011-02-07 18:30:00,3.336199999999998,2.8666416176500027,1.8817
2011-02-07 18:45:00,2.9725999999999986,2.6042253881900024,1.7163000000000002
2011-02-07 19:00:00,3.4059999999999984,3.0560207353300024,2.0992
2011-02-07 19:15:00,3.3289999999999993,2.9360120930600027,2.0051
2011-02-07 19:30:00,3.4450999999999996,2.990839081360002,2.0979000000000005
2011-02-07 19:45:00,3.1460999999999997,2.669750678930002,1.8016
2011-02-07 20:00:00,2.911799999999999,2.478069777430001,1.6246
2011-02-07 20:15:00,2.6428000000000003,2.4016217029600004,1.5377000000000005
2011-02-07 20:30:00,2.2656000000000014,2.187880348980001,1.3364000000000003
2011-02-07 20:45:00,1.9358000000000015,1.9935726774199989,1.1314000000000002
2011-02-07 21:00:00,2.1330000000000005,2.2046854569200005,1.3800000000000001
2011-02-07 21:15:00,1.705900000000001,1.8666038482099987,1.0336
2011-02-07 21:30:00,2.1888999999999994,2.3164673319099993,1.4432000000000005
2011-02-07 21:45:00,2.0947000000000005,2.1552751106700003,1.2795000000000003
2011-02-07 22:00:00,1.619800000000001,1.644124031329999,0.768
2011-02-07 22:15:00,1.6013000000000008,1.614865504779999,0.7423
2011-02-07 22:30:00,1.5514000000000012,1.5603722451799988,0.6776
2011-02-07 22:45:00,1.558800000000001,1.5556004477799983,0.6704
2011-02-07 23:00:00,1.2323000000000006,1.3567958092799988,0.4906999999999999
2011-02-07 23:15:00,1.2075000000000007,1.366996729749999,0.5062
2011-02-07 23:30:00,0.9180000000000004,1.159663396449999,0.3159
2011-02-07 23:45:00,0.7896000000000005,1.0895994571999987,0.24980000000000002
2011-02-08 00:00:00,0.6723000000000002,1.008488288759997,0.19119999999999998
2011-02-08 00:15:00,0.5805000000000001,0.9774424685599974,0.1765
2011-02-08 00:30:00,0.48140000000000016,0.9344965269599975,0.1545
2011-02-08 00:45:00,0.42640000000000017,0.8785081481599974,0.11420000000000001
2011-02-08 01:00:00,0.36770000000000014,0.8671310463099977,0.8839000000000005
2011-02-08 01:15:00,0.3163000000000002,0.8385310462799979,0.8816000000000007
2011-02-08 01:30:00,0.25760000000000005,0.7970291623799979,0.8925000000000006
2011-02-08 01:45:00,0.2135,0.766517239529998,0.8855000000000008
2011-02-08 02:00:00,0.1878,0.745247239529998,1.1681000000000012
2011-02-08 02:15:00,0.16939999999999997,0.7250547905299981,1.1683000000000014
2011-02-08 02:30:00,0.173,0.7114827215299984,1.1791000000000011
2011-02-08 02:45:00,0.13629999999999998,0.6831878235299985,1.168000000000001
2011-02-08 03:00:00,0.14729999999999996,0.6647081081299985,1.2143000000000004
2011-02-08 03:15:00,0.1508,0.6518911850899987,1.225
2011-02-08 03:30:00,0.14339999999999997,0.6335178516899987,1.2228000000000003
2011-02-08 03:45:00,0.11029999999999998,0.6158254026899987,1.2228000000000008
2011-02-08 04:00:00,0.07,0.5761015936899991,1.068700000000001
2011-02-08 04:15:00,0.0663,0.5569166956899994,1.063600000000001
2011-02-08 04:30:00,0.09559999999999999,0.5603289403899994,1.063500000000001
2011-02-08 04:45:00,0.11029999999999998,0.5659533547899994,1.068800000000001
2011-02-08 05:00:00,0.18000000000000002,0.5667251358899993,0.4027000000000001
2011-02-08 05:15:00,0.22760000000000008,0.5624360514399992,0.40270000000000006
2011-02-08 05:30:00,0.3693000000000001,0.6090110374399991,0.3953
2011-02-08 05:45:00,0.7210000000000002,0.8574869476399993,0.4731
2011-02-08 06:00:00,0.8004000000000004,0.8468373491299994,0.3482
2011-02-08 06:15:00,0.7471000000000003,0.756012727859999,0.28630000000000005
2011-02-08 06:30:00,1.4207999999999985,1.2573608642600027,0.7376000000000004
2011-02-08 06:45:00,1.8406999999999965,1.318263932200003,0.7834000000000003
2011-02-08 07:00:00,2.6790999999999983,1.7513895770600059,1.081299999999999
2011-02-08 07:15:00,2.9973999999999985,1.8598045679600075,1.0890999999999993
2011-02-08 07:30:00,3.5035999999999974,2.2006180755000124,1.3017999999999998
2011-02-08 07:45:00,3.835499999999997,2.6213785107500205,1.6415999999999997
2011-02-08 08:00:00,4.5031000000000025,2.8389239771900256,1.7097000000000004
2011-02-08 08:15:00,4.540900000000005,3.3929889120100287,2.1389000000000005
2011-02-08 08:30:00,4.033399999999998,3.1300268132100286,1.8835000000000004
2011-02-08 08:45:00,3.835099999999999,3.263036501210028,1.9381
2011-02-08 09:00:00,3.4163999999999963,3.0888151044500267,1.8982999999999994
2011-02-08 09:15:00,3.1733999999999964,2.8148084879100224,1.7273999999999996
2011-02-08 09:30:00,2.735499999999996,2.678910099710022,1.6224999999999992
2011-02-08 09:45:00,2.416499999999995,2.3903008726000183,1.345299999999999
2011-02-08 10:00:00,1.9184999999999965,2.121938696130016,1.8759999999999988
2011-02-08 10:15:00,1.8904999999999972,2.180308583130017,1.8731999999999995
2011-02-08 10:30:00,2.1611999999999987,2.520093519180019,1.8838000000000001
2011-02-08 10:45:00,2.6553999999999953,3.1257615858800243,2.2419999999999978
2011-02-08 11:00:00,2.033899999999999,2.5235278091400186,2.4338999999999977
2011-02-08 11:15:00,1.8801999999999994,2.4169198999300185,2.438999999999998
2011-02-08 11:30:00,2.0547999999999993,2.4839841726300183,2.4301999999999975
2011-02-08 11:45:00,2.1730999999999994,2.6027458450700203,2.4315999999999978
2011-02-08 12:00:00,1.88,2.325256642230016,4.791000000000007
2011-02-08 12:15:00,2.0033999999999996,2.4108646463300163,4.7911000000000055
2011-02-08 12:30:00,2.515399999999999,2.7828779323300235,4.789300000000009
2011-02-08 12:45:00,2.7541999999999995,2.757205721410021,4.78520000000001
2011-02-08 13:00:00,2.7796000000000003,2.6118778276700176,7.0843000000000345
2011-02-08 13:15:00,2.543600000000001,2.589679860350016,7.083900000000034
2011-02-08 13:30:00,2.4702,2.6429874373900146,7.103000000000034
2011-02-08 13:45:00,2.604600000000001,2.7744312189900153,7.076500000000035
2011-02-08 14:00:00,2.8051,2.833375072470014,5.655100000000023
2011-02-08 14:15:00,2.7001000000000004,2.6698254717900136,5.66380000000002
2011-02-08 14:30:00,2.709500000000001,2.718148545490014,5.665900000000019
2011-02-08 14:45:00,2.362400000000001,2.515352662020012,5.658100000000019
2011-02-08 15:00:00,2.9518000000000018,2.9961813131100126,2.8364999999999996
2011-02-08 15:15:00,2.5239000000000007,2.555560782310012,2.873099999999999
2011-02-08 15:30:00,2.6959000000000013,2.6953415280600117,2.9423
2011-02-08 15:45:00,2.6545000000000027,2.669472868500012,2.9436000000000013
2011-02-08 16:00:00,3.006500000000002,2.9104140208700118,2.929600000000001
2011-02-08 16:15:00,2.785800000000001,2.687816749390011,2.9291000000000005
2011-02-08 16:30:00,2.8469999999999995,2.838756524920011,2.935199999999999
2011-02-08 16:45:00,3.2595,3.2565474390700104,3.3036999999999996
2011-02-08 17:00:00,3.4721999999999995,3.1506164186700083,2.2596999999999996
2011-02-08 17:15:00,3.1319999999999992,2.8345531108400084,2.0635999999999997
2011-02-08 17:30:00,3.7887999999999975,3.345916297380008,2.4648
2011-02-08 17:45:00,3.477599999999997,3.035446248280008,2.2563999999999993
2011-02-08 18:00:00,3.3365999999999962,2.8573785160300065,1.9192000000000005
2011-02-08 18:15:00,2.6853999999999987,2.3984368435400065,1.5506000000000002
2011-02-08 18:30:00,3.1176999999999984,2.614363033640006,1.7407000000000001
2011-02-08 18:45:00,3.447199999999997,2.853289602840005,1.9189000000000003
2011-02-08 19:00:00,3.167799999999997,2.6888235190900045,1.7505
2011-02-08 19:15:00,2.7990999999999984,2.3654288973900046,1.4626000000000001
2011-02-08 19:30:00,2.4101,2.084297089790002,1.2241000000000002
2011-02-08 19:45:00,2.661,2.461704196070004,1.5888000000000002
2011-02-08 20:00:00,2.839899999999999,2.7324116813700035,1.8888000000000003
2011-02-08 20:15:00,2.0540000000000003,2.123420051270003,1.3011000000000001
2011-02-08 20:30:00,1.9216000000000002,2.0509460390299994,1.2384
2011-02-08 20:45:00,1.8239000000000003,2.0633868622400007,1.2398
2011-02-08 21:00:00,2.0558999999999994,2.1141823149800034,1.2849
2011-02-08 21:15:00,1.9022000000000006,1.8792049929599985,1.0506
2011-02-08 21:30:00,2.0789,2.05269088666,1.2235
2011-02-08 21:45:00,1.5747000000000007,1.6680732396599987,0.8552000000000001
2011-02-08 22:00:00,1.3201,1.5151025947599988,0.7181000000000002
2011-02-08 22:15:00,1.2820000000000005,1.4593291154399988,0.6924000000000001
2011-02-08 22:30:00,1.3421000000000003,1.4404640294399984,0.6778000000000002
2011-02-08 22:45:00,1.3568000000000007,1.4482910499399988,0.6777000000000001
2011-02-08 23:00:00,1.6525000000000003,1.595846316139999,0.8158000000000002
2011-02-08 23:15:00,1.4706000000000006,1.4586082990399987,0.6741
2011-02-08 23:30:00,1.4156000000000009,1.4361524222399986,0.6557000000000001
2011-02-08 23:45:00,1.0796000000000003,1.2130891535099984,0.4406
2011-02-09 00:00:00,0.8521000000000002,1.070794984369998,0.3122000000000001
2011-02-09 00:15:00,0.7567000000000002,1.025622359429998,0.2829000000000001
2011-02-09 00:30:00,0.7164000000000001,1.0397491804299983,0.29390000000000005
2011-02-09 00:45:00,0.6356,1.0218945650299986,0.2903
2011-02-09 01:00:00,0.4815000000000001,0.9334945648299982,1.1422000000000012
2011-02-09 01:15:00,0.44480000000000014,0.8882465089299981,1.1312000000000015
2011-02-09 01:30:00,0.3273000000000001,0.8184765088699983,1.1313000000000013
2011-02-09 01:45:00,0.31620000000000004,0.8202765087199984,1.133500000000001
2011-02-09 02:00:00,0.2831,0.7857740597699986,1.4566999999999999
2011-02-09 02:15:00,0.2317,0.7436040597699985,1.4529999999999996
2011-02-09 02:30:00,0.18769999999999998,0.7094865087699985,1.4529999999999994
2011-02-09 02:45:00,0.1436,0.6841640597699986,1.4567
2011-02-09 03:00:00,0.11789999999999999,0.6577016107299988,1.5646999999999998
2011-02-09 03:15:00,0.10319999999999999,0.632334263729999,1.5646999999999995
2011-02-09 03:30:00,0.0811,0.6044018147299991,1.5684999999999993
2011-02-09 03:45:00,0.07,0.5797318147299992,1.5681999999999987
2011-02-09 04:00:00,0.11399999999999998,0.5938243657299992,1.5168999999999995
2011-02-09 04:15:00,0.08829999999999999,0.583868583429999,1.5169
2011-02-09 04:30:00,0.11029999999999998,0.5783976639299994,1.519
2011-02-09 04:45:00,0.09559999999999998,0.5486476385299992,1.5097999999999996
2011-02-09 05:00:00,0.0809,0.5321376385299994,0.9990000000000012
2011-02-09 05:15:00,0.15660000000000002,0.5085517546299995,0.999300000000001
2011-02-09 05:30:00,0.1726,0.4925671892799997,1.002500000000001
2011-02-09 05:45:00,0.3069,0.5422125431799993,1.0105000000000008
2011-02-09 06:00:00,0.6149000000000003,0.6405587375099994,0.47320000000000023
2011-02-09 06:15:00,1.0257000000000003,0.802431858659999,0.7323000000000004
2011-02-09 06:30:00,1.5304999999999989,1.0338146499599992,1.0831000000000006
2011-02-09 06:45:00,2.264699999999996,1.3507122285200033,1.3312999999999993
2011-02-09 07:00:00,2.4310999999999967,1.558780775160004,1.2116999999999991
2011-02-09 07:15:00,2.9459999999999997,1.9002159082400059,1.7151999999999972
2011-02-09 07:30:00,3.3931999999999993,2.201456112830007,2.230899999999998
2011-02-09 07:45:00,3.653700000000001,2.474256808230014,2.293299999999998
2011-02-09 08:00:00,4.145000000000002,2.7350081571800176,1.6133000000000002
2011-02-09 08:15:00,3.825199999999998,2.752360553480018,1.6025
2011-02-09 08:30:00,4.0219999999999985,3.042268199780022,1.7368000000000001
2011-02-09 08:45:00,3.997500000000001,3.202258237880025,1.8515000000000001
2011-02-09 09:00:00,3.5509,3.016011719610022,1.7616999999999998
2011-02-09 09:15:00,2.944799999999997,2.874394125950021,1.7608999999999997
2011-02-09 09:30:00,2.9931999999999968,3.191760756370025,1.9139999999999997
2011-02-09 09:45:00,2.4640999999999997,2.9871549408900218,1.7640999999999998
2011-02-09 10:00:00,2.3370999999999995,2.8652907343300202,2.252299999999999
2011-02-09 10:15:00,2.1797999999999993,2.6936029003300175,2.2526999999999995
2011-02-09 10:30:00,2.374099999999999,2.844886668230019,2.255
2011-02-09 10:45:00,2.202099999999999,2.691823410530016,2.2516999999999987
2011-02-09 11:00:00,2.158899999999999,2.6377849255600174,2.1021999999999985
2011-02-09 11:15:00,2.4423999999999984,2.964434437360022,2.1046000000000005
2011-02-09 11:30:00,2.3816999999999986,2.84143393982002,2.1087
2011-02-09 11:45:00,2.7990999999999993,3.1650734289800204,2.1066999999999987
2011-02-09 12:00:00,2.6298,2.8960345764800177,1.9215
2011-02-09 12:15:00,3.0669,3.1987307455800167,2.156499999999999
2011-02-09 12:30:00,2.860100000000001,2.9175157833100176,1.9204
2011-02-09 12:45:00,2.8053000000000003,2.838771279450016,1.9219
2011-02-09 13:00:00,3.5899,3.5788258180500145,3.2514
2011-02-09 13:15:00,2.5741,2.482507056320011,2.5202000000000004
2011-02-09 13:30:00,2.8354000000000004,2.7595278115800133,2.5005
2011-02-09 13:45:00,3.1719000000000013,3.108728335760013,2.5120999999999993
2011-02-09 14:00:00,3.2343000000000006,3.062011729190013,2.976500000000001
2011-02-09 14:15:00,2.9985,2.878001451850011,2.9364
2011-02-09 14:30:00,3.3669000000000002,3.2342546547400106,2.9258999999999995
2011-02-09 14:45:00,2.9194000000000013,2.863981281340011,2.925699999999999
2011-02-09 15:00:00,3.2536,3.042671021660009,7.518600000000023
2011-02-09 15:15:00,3.5973000000000006,3.3596859999900084,7.522500000000025
2011-02-09 15:30:00,3.5597000000000003,3.3087536153500077,7.518500000000025
2011-02-09 15:45:00,3.5875999999999997,3.3680307008900057,7.526600000000024
2011-02-09 16:00:00,3.1581,2.8997094186500054,6.1057000000000174
2011-02-09 16:15:00,2.778700000000001,2.5285129121900045,6.104200000000017
2011-02-09 16:30:00,2.7533000000000007,2.4485845340100036,6.104500000000019
2011-02-09 16:45:00,2.595500000000001,2.323289167310003,6.105700000000019
2011-02-09 17:00:00,2.8468000000000004,2.6386267627700026,1.7929000000000002
2011-02-09 17:15:00,3.1151,2.861658331710003,2.0061
2011-02-09 17:30:00,2.7386,2.355219625410002,1.6224000000000005
2011-02-09 17:45:00,3.1568000000000005,2.810030839470001,2.0160999999999993
2011-02-09 18:00:00,3.1317000000000004,2.8193296497700002,1.9605
2011-02-09 18:15:00,2.7519,2.670449933469999,1.8630999999999998
2011-02-09 18:30:00,3.5274,3.38513929147,2.4984
2011-02-09 18:45:00,2.9347000000000003,2.8528290272800003,2.0071
2011-02-09 19:00:00,2.9503000000000004,2.979607120859999,2.1313
2011-02-09 19:15:00,2.8861000000000008,2.7765772312599992,1.9277
2011-02-09 19:30:00,2.6090000000000004,2.4896196524600005,1.6764
2011-02-09 19:45:00,2.9151000000000007,2.8068298857200005,2.0044
2011-02-09 20:00:00,2.497900000000001,2.4408395935200002,1.6458
2011-02-09 20:15:00,2.8475000000000006,2.6962813436000004,1.8964000000000003
2011-02-09 20:30:00,2.2617000000000007,2.153503908800001,1.3547
2011-02-09 20:45:00,1.8730000000000004,1.9011899964599992,1.1239000000000001
2011-02-09 21:00:00,2.0466000000000006,1.8979648864599994,1.1472
2011-02-09 21:15:00,1.9326000000000008,1.7894311600299992,1.0198
2011-02-09 21:30:00,1.796800000000001,1.6266178263299997,0.862
2011-02-09 21:45:00,1.7013000000000011,1.6423721327899996,0.8546000000000002
2011-02-09 22:00:00,1.420800000000001,1.3518521689899994,0.5910000000000001
2011-02-09 22:15:00,1.2801000000000007,1.236373659789999,0.49929999999999997
2011-02-09 22:30:00,1.5952000000000013,1.4761339515899994,0.6823
2011-02-09 22:45:00,1.8502000000000012,1.8365486504199993,1.0239999999999998
2011-02-09 23:00:00,1.3462000000000014,1.4236533996099991,0.7437
2011-02-09 23:15:00,1.2986000000000009,1.4288954974099988,0.7327000000000001
2011-02-09 23:30:00,1.341100000000001,1.465984531319999,0.7570000000000001
2011-02-09 23:45:00,1.3200000000000005,1.430221439419999,0.6809000000000002
2011-02-10 00:00:00,1.1991000000000003,1.300017879319999,0.5676000000000001
2011-02-10 00:15:00,1.3198000000000003,1.4371126858599987,0.6920000000000001
2011-02-10 00:30:00,1.1011000000000004,1.336624871559999,0.5907000000000001
2011-02-10 00:45:00,0.7676000000000001,1.1017223205599986,0.3783
2011-02-10 01:00:00,0.5988000000000002,0.9822675899199984,0.42629999999999996
2011-02-10 01:15:00,0.4557,0.9195124879199985,0.42629999999999996
2011-02-10 01:30:00,0.5651000000000003,1.0163318752599988,0.4257999999999998
2011-02-10 01:45:00,0.3784,0.8368150155499989,0.4269
2011-02-10 02:00:00,0.2682,0.7980096741899989,1.1445000000000012
2011-02-10 02:15:00,0.28659999999999997,0.797523732189999,1.1388000000000011
2011-02-10 02:30:00,0.2976,0.7880160850899989,1.1387000000000012
2011-02-10 02:45:00,0.4438999999999998,0.920925705239999,1.1368000000000011
2011-02-10 03:00:00,0.2315,0.730342314239999,1.2585000000000015
2011-02-10 03:15:00,0.19850000000000004,0.6882498652399991,1.2586000000000015
2011-02-10 03:30:00,0.15439999999999998,0.629420069239999,1.2563000000000009
2011-02-10 03:45:00,0.13229999999999997,0.5970051712399991,1.2562000000000009
2011-02-10 04:00:00,0.11389999999999999,0.5808176203399992,1.3208000000000002
2011-02-10 04:15:00,0.11019999999999998,0.5688360556399992,1.322
2011-02-10 04:30:00,0.12119999999999999,0.5672874843399993,1.3134999999999997
2011-02-10 04:45:00,0.1065,0.5387266443099994,1.3112000000000006
2011-02-10 05:00:00,0.0955,0.5066823339099994,1.1280000000000012
2011-02-10 05:15:00,0.13949999999999999,0.5106547299099994,1.128000000000001
2011-02-10 05:30:00,0.22020000000000003,0.5089744326399995,1.1299000000000008
2011-02-10 05:45:00,0.3302000000000001,0.5336487617099994,1.1296000000000004
2011-02-10 06:00:00,0.7564000000000003,0.7533722177100002,0.4278
2011-02-10 06:15:00,0.7567000000000005,0.6833160298099997,0.4208000000000001
2011-02-10 06:30:00,0.7727000000000005,0.7501381016099998,0.43540000000000006
2011-02-10 06:45:00,0.7714000000000004,0.8589075980099999,0.4721
2011-02-10 07:00:00,0.7691000000000003,0.9463113063599996,0.5307000000000001
2011-02-10 07:15:00,0.7874000000000004,0.9654557907599999,0.56
2011-02-10 07:30:00,0.7948000000000003,0.9688836821799999,0.6187000000000001
2011-02-10 07:45:00,0.9658000000000003,1.13367808174,0.7640000000000001
2011-02-10 08:00:00,1.4288999999999983,1.5102872418300004,1.0949999999999998
2011-02-10 08:15:00,1.654899999999998,1.6547854692100008,1.211
2011-02-10 08:30:00,2.132599999999999,1.9752411586000007,1.553
2011-02-10 08:45:00,2.3427000000000016,2.2097976307800073,1.7337
2011-02-10 09:00:00,2.5148000000000006,2.4420678889600076,1.9424000000000003
2011-02-10 09:15:00,2.6629,2.5418678262000083,2.0097999999999994
2011-02-10 09:30:00,3.076,2.8181604187500104,2.2505
2011-02-10 09:45:00,2.9238000000000004,2.60400407168001,2.0079
2011-02-10 10:00:00,2.9471000000000003,2.7981257940900104,2.2866
2011-02-10 10:15:00,2.6553000000000013,2.5691165034700107,2.1085000000000007
2011-02-10 10:30:00,3.2645000000000004,3.1884072682900104,2.6124999999999994
2011-02-10 10:45:00,3.0508999999999995,3.000251573200009,2.4120999999999997
2011-02-10 11:00:00,3.5956000000000006,3.4819221161000096,3.0187999999999997
2011-02-10 11:15:00,2.9086,2.8213496014100077,2.379500000000001
2011-02-10 11:30:00,2.7130999999999994,2.5759688343100073,2.139900000000001
2011-02-10 11:45:00,3.224700000000001,2.911270169950007,2.3726000000000007
2011-02-10 12:00:00,3.4026000000000005,2.918840175450006,2.8721999999999994
2011-02-10 12:15:00,3.197699999999999,2.6852246920500056,2.858299999999999
2011-02-10 12:30:00,3.1868,2.7597908979500057,2.820299999999999
2011-02-10 12:45:00,3.0634999999999986,2.709522373420005,2.823099999999999
2011-02-10 13:00:00,3.0547999999999997,2.701147872530004,7.476300000000018
2011-02-10 13:15:00,2.6661,2.4707084579500047,7.475300000000019
2011-02-10 13:30:00,2.795700000000001,2.483376682260004,7.467800000000022
2011-02-10 13:45:00,3.0047999999999995,2.596896354710003,7.478400000000021
2011-02-10 14:00:00,2.7458000000000005,2.377422427300003,4.920400000000007
2011-02-10 14:15:00,2.2313000000000005,2.232588375900003,4.920400000000007
2011-02-10 14:30:00,2.8716999999999997,2.8331942851000025,4.9128000000000025
2011-02-10 14:45:00,2.521900000000001,2.5013012782000033,4.921300000000003
2011-02-10 15:00:00,2.4109000000000003,2.4295686498100033,2.8195
2011-02-10 15:15:00,2.5046999999999997,2.574286148580003,2.8287999999999998
2011-02-10 15:30:00,2.8929000000000005,2.857683290300003,3.0515000000000003
2011-02-10 15:45:00,2.7569000000000004,2.5900215545500016,3.109999999999999
2011-02-10 16:00:00,2.8206000000000007,2.5714704988800023,1.9429000000000003
2011-02-10 16:15:00,2.6445,2.4787259043800014,1.9467000000000003
2011-02-10 16:30:00,3.2962000000000002,3.0328789684100026,2.4516
2011-02-10 16:45:00,3.3045,3.131982576910003,2.5258999999999996
2011-02-10 17:00:00,3.4913999999999996,3.241438932440002,2.4376
2011-02-10 17:15:00,2.7287,2.538998591270002,1.807
2011-02-10 17:30:00,2.7466999999999997,2.5126038647700013,1.8263999999999998
2011-02-10 17:45:00,2.6879999999999997,2.481183753670001,1.8117000000000003
2011-02-10 18:00:00,2.5964000000000005,2.285414449640001,1.4978000000000007
2011-02-10 18:15:00,2.3033000000000006,2.233641574540001,1.4845000000000006
2011-02-10 18:30:00,2.5531000000000006,2.496519132240001,1.6867000000000003
2011-02-10 18:45:00,2.643700000000001,2.4699573028000006,1.6834000000000002
2011-02-10 19:00:00,2.569400000000001,2.400436539250001,1.6273
2011-02-10 19:15:00,2.5021000000000004,2.2815411322899997,1.4981000000000002
2011-02-10 19:30:00,2.3236,2.2566020617999993,1.4651000000000003
2011-02-10 19:45:00,2.1391000000000004,2.1722936056999993,1.3991000000000002
2011-02-10 20:00:00,2.1432999999999995,2.269769388349999,1.545
2011-02-10 20:15:00,2.8552999999999997,2.998048416749999,2.268
2011-02-10 20:30:00,1.7609000000000001,1.9331438534999983,1.2872000000000003
2011-02-10 20:45:00,1.7412,1.938432839399998,1.2565
2011-02-10 21:00:00,1.5442,1.6695082268999974,1.0298999999999998
2011-02-10 21:15:00,1.5564,1.6205215561599975,1.0201999999999998
2011-02-10 21:30:00,1.6280999999999999,1.7112614613399977,1.0331
2011-02-10 21:45:00,1.7225999999999995,1.8774314613399976,1.2046000000000001
